fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-06-08 13:10:00,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0
2015-06-08 13:20:00,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0
2015-06-08 13:30:00,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0
2015-06-08 13:40:00,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0
2015-06-08 13:50:00,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0
2015-06-08 14:00:00,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0
2015-06-08 14:10:00,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0
2015-06-08 14:20:00,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0,32866.0
2015-06-08 14:30:00,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0,32866.0,32933.0
2015-06-08 14:40:00,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0,32866.0,32933.0,32551.0
2015-06-08 14:50:00,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0,32866.0,32933.0,32551.0,32639.0
2015-06-08 15:00:00,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0,32866.0,32933.0,32551.0,32639.0,32617.0
2015-06-08 15:10:00,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0,32866.0,32933.0,32551.0,32639.0,32617.0,32374.0
2015-06-08 15:20:00,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0,32866.0,32933.0,32551.0,32639.0,32617.0,32374.0,32140.0
2015-06-08 15:30:00,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0,32964.0,33290.0,33273.0,33428.0,33386.0,33388.0,33076.0,32866.0,32933.0,32551.0,32639.0,32617.0,32374.0,32140.0,32468.000000000004
